date;category;sales
2022-02-17;MA076;4092
2022-02-17;MA077;44808
2022-02-17;MA078;40692
2022-02-18;MA002;45766
2022-02-18;MA004;28159
2022-02-18;MA005;19065
2022-02-18;MA007;48128
2022-02-18;MA009;27389
2022-02-18;MA010;33562
2022-02-18;MA011;16282
2022-02-18;MA014;47166
2022-02-18;MA015;17113
2022-02-18;MA017;45177
2022-02-18;MA019;48643
2022-02-18;MA020;9127
2022-02-18;MA021;33561
2022-02-18;MA022;29101
2022-02-18;MA025;166
2022-02-18;MA026;25974
2022-02-18;MA029;36819
2022-02-18;MA030;31086
2022-02-18;MA031;37245
2022-02-18;MA032;30395
2022-02-18;MA033;27017
2022-02-18;MA037;15760
2022-02-18;MA039;27219
2022-02-18;MA040;7321
2022-02-18;MA041;30957
2022-02-18;MA042;2552
2022-02-18;MA043;40853
2022-02-18;MA044;44800
2022-02-18;MA045;46152
2022-02-18;MA046;1612
2022-02-18;MA047;32601
2022-02-18;MA048;4026
2022-02-18;MA049;33758
2022-02-18;MA050;16439
2022-02-18;MA051;41561
2022-02-18;MA052;3417
2022-02-18;MA053;26077
2022-02-18;MA054;10730
2022-02-18;MA055;45728
2022-02-18;MA056;13282
2022-02-18;MA057;42486
2022-02-18;MA058;29996
2022-02-18;MA059;48878
2022-02-18;MA061;44860
2022-02-18;MA062;49329
2022-02-18;MA063;48499
2022-02-18;MA064;8838
2022-02-18;MA065;24859
2022-02-18;MA066;23816
2022-02-18;MA067;9870
2022-02-18;MA068;43020
2022-02-18;MA069;47644
2022-02-18;MA070;35965
2022-02-18;MA071;1173
2022-02-18;MA072;45369
2022-02-18;MA073;9025
2022-02-18;MA076;34887
2022-02-18;MA077;6959
2022-02-18;MA078;48874
2022-02-19;MA002;35275
2022-02-19;MA004;17935
2022-02-19;MA005;719
2022-02-19;MA007;46073
2022-02-19;MA009;42944
2022-02-19;MA010;19799
2022-02-19;MA011;26172
2022-02-19;MA014;46906
2022-02-19;MA015;5870
2022-02-19;MA017;49842
2022-02-19;MA019;27232
2022-02-19;MA020;39583
2022-02-19;MA021;44527
2022-02-19;MA022;34311
2022-02-19;MA025;23306
2022-02-19;MA026;5967
2022-02-19;MA029;21251
2022-02-19;MA030;36077
2022-02-19;MA031;33811
2022-02-19;MA032;44007
2022-02-19;MA033;19246
2022-02-19;MA037;7583
2022-02-19;MA039;8467
2022-02-19;MA040;14315
2022-02-19;MA041;11365
2022-02-19;MA042;38339
2022-02-19;MA043;7550
2022-02-19;MA044;12178
2022-02-19;MA045;47760
2022-02-19;MA046;41389
2022-02-19;MA047;9183
2022-02-19;MA048;15454
2022-02-19;MA049;6750
2022-02-19;MA050;49022
2022-02-19;MA051;33956
2022-02-19;MA052;30901
2022-02-19;MA053;3522
2022-02-19;MA054;3152
2022-02-19;MA055;34386
2022-02-19;MA056;7182
2022-02-19;MA057;13419
2022-02-19;MA058;44203
2022-02-19;MA059;44489
2022-02-19;MA061;42309
2022-02-19;MA062;25986
2022-02-19;MA063;10754
2022-02-19;MA064;12071
2022-02-19;MA065;30039
2022-02-19;MA066;29228
2022-02-19;MA067;20237
2022-02-19;MA068;6618
2022-02-19;MA069;45374
2022-02-19;MA070;12637
2022-02-19;MA071;31618
2022-02-19;MA072;5006
2022-02-19;MA073;8996
2022-02-19;MA076;4133
2022-02-19;MA077;6388
2022-02-19;MA078;22321
2022-02-20;MA002;43490
2022-02-20;MA004;21380
2022-02-20;MA005;5123
2022-02-20;MA007;24487
2022-02-20;MA009;34073
2022-02-20;MA010;28221
2022-02-20;MA011;23541
2022-02-20;MA014;2492
2022-02-20;MA015;8751
2022-02-20;MA017;40294
2022-02-20;MA019;24287
2022-02-20;MA020;38234
2022-02-20;MA021;20985
2022-02-20;MA022;19376
2022-02-20;MA025;41744
2022-02-20;MA026;31914
2022-02-20;MA029;34965
2022-02-20;MA030;33287
2022-02-20;MA031;29863
2022-02-20;MA032;32316
2022-02-20;MA033;22430
2022-02-20;MA037;31696
2022-02-20;MA039;46496
2022-02-20;MA040;21028
2022-02-20;MA041;8016
2022-02-20;MA042;34991
2022-02-20;MA043;37540
2022-02-20;MA044;18707
2022-02-20;MA045;33131
2022-02-20;MA046;45472
2022-02-20;MA047;46419
2022-02-20;MA048;49259
2022-02-20;MA049;14605
2022-02-20;MA050;6266
2022-02-20;MA051;24959
2022-02-20;MA052;6184
2022-02-20;MA053;22903
2022-02-20;MA054;44775
2022-02-20;MA055;36636
2022-02-20;MA056;39783
2022-02-20;MA057;29193
2022-02-20;MA058;8511
2022-02-20;MA059;15243
2022-02-20;MA061;23141
2022-02-20;MA062;25371
2022-02-20;MA063;28562
2022-02-20;MA064;46956
2022-02-20;MA065;19200
2022-02-20;MA066;43576
2022-02-20;MA067;37620
2022-02-20;MA068;36571
2022-02-20;MA069;13697
2022-02-20;MA070;26886
2022-02-20;MA071;44432
2022-02-20;MA072;23021
2022-02-20;MA073;27498
2022-02-20;MA076;34906
2022-02-20;MA077;46530
2022-02-20;MA078;31184
2022-02-21;MA002;37108
2022-02-21;MA004;21426
2022-02-21;MA005;36191
2022-02-21;MA007;276
2022-02-21;MA009;10335
2022-02-21;MA010;27027
2022-02-21;MA011;7496
2022-02-21;MA014;42108
2022-02-21;MA015;27346
2022-02-21;MA017;34659
2022-02-21;MA019;21796
2022-02-21;MA020;6779
2022-02-21;MA021;2333
2022-02-21;MA022;29484
2022-02-21;MA025;34960
2022-02-21;MA026;857
2022-02-21;MA029;4557
2022-02-21;MA030;3773
2022-02-21;MA031;7467
2022-02-21;MA032;35425
2022-02-21;MA033;46700
2022-02-21;MA037;23402
2022-02-21;MA039;11060
2022-02-21;MA040;18596
2022-02-21;MA041;9429
2022-02-21;MA042;24356
2022-02-21;MA043;16834
2022-02-21;MA044;42334
2022-02-21;MA045;19164
2022-02-21;MA046;3746
2022-02-21;MA047;8294
2022-02-21;MA048;397
2022-02-21;MA049;24324
2022-02-21;MA050;36413
2022-02-21;MA051;49622
2022-02-21;MA052;31064
2022-02-21;MA053;18334
2022-02-21;MA054;6986
2022-02-21;MA055;8643
2022-02-21;MA056;23204
2022-02-21;MA057;24938
2022-02-21;MA058;43015
2022-02-21;MA059;744
2022-02-21;MA061;27608
2022-02-21;MA062;18210
2022-02-21;MA063;30228
2022-02-21;MA064;22692
2022-02-21;MA065;29549
2022-02-21;MA066;39178
2022-02-21;MA067;35532
2022-02-21;MA068;45039
2022-02-21;MA069;1739
2022-02-21;MA070;33057
2022-02-21;MA071;45538
2022-02-21;MA072;35977
2022-02-21;MA073;1684
2022-02-21;MA076;2667
2022-02-21;MA077;41764
2022-02-21;MA078;11519
2022-02-22;MA002;1637
2022-02-22;MA004;12288
2022-02-22;MA005;5149
2022-02-22;MA007;48263
2022-02-22;MA009;17596
2022-02-22;MA010;39728
2022-02-22;MA011;28096
2022-02-22;MA014;17772
2022-02-22;MA015;46170
2022-02-22;MA017;7702
2022-02-22;MA019;38720
2022-02-22;MA020;15813
2022-02-22;MA021;43896
2022-02-22;MA022;36795
2022-02-22;MA025;48369
2022-02-22;MA026;32590
2022-02-22;MA029;21833
2022-02-22;MA030;4114
2022-02-22;MA031;21927
2022-02-22;MA032;30062
2022-02-22;MA033;49491
2022-02-22;MA037;40659
2022-02-22;MA039;47320
2022-02-22;MA040;20297
2022-02-22;MA041;39041
2022-02-22;MA042;43530
2022-02-22;MA043;23372
2022-02-22;MA044;21850
2022-02-22;MA045;41614
2022-02-22;MA046;1477
2022-02-22;MA047;41819
2022-02-22;MA048;46142
2022-02-22;MA049;41295
2022-02-22;MA050;18769
2022-02-22;MA051;21155
2022-02-22;MA052;1077
2022-02-22;MA053;30914
2022-02-22;MA054;48772
2022-02-22;MA055;26247
2022-02-22;MA056;38890
2022-02-22;MA057;2239
2022-02-22;MA058;11557
2022-02-22;MA059;42969
2022-02-22;MA061;8555
2022-02-22;MA062;45097
2022-02-22;MA063;16286
2022-02-22;MA064;23251
2022-02-22;MA065;43829
2022-02-22;MA066;9775
2022-02-22;MA067;49056
2022-02-22;MA068;40117
2022-02-22;MA069;47951
2022-02-22;MA070;34035
2022-02-22;MA071;6889
2022-02-22;MA072;26912
2022-02-22;MA073;2221
2022-02-22;MA076;46247
2022-02-22;MA077;23150
2022-02-22;MA078;48358
2022-02-23;MA002;27254
2022-02-23;MA004;44969
2022-02-23;MA005;41435
2022-02-23;MA007;36083
2022-02-23;MA009;22562
2022-02-23;MA010;41096
2022-02-23;MA011;6443
2022-02-23;MA014;13771
2022-02-23;MA015;37788
2022-02-23;MA017;12216
2022-02-23;MA019;5800
2022-02-23;MA020;36047
2022-02-23;MA021;30195
2022-02-23;MA022;7592
2022-02-23;MA025;18791
2022-02-23;MA026;5762
2022-02-23;MA029;46335
2022-02-23;MA030;4163
2022-02-23;MA031;18992
2022-02-23;MA032;46059
2022-02-23;MA033;19352
2022-02-23;MA037;16752
2022-02-23;MA039;32598
2022-02-23;MA040;25659
2022-02-23;MA041;44108
2022-02-23;MA042;20619
2022-02-23;MA043;8543
2022-02-23;MA044;516
2022-02-23;MA045;23403
2022-02-23;MA046;10390
2022-02-23;MA047;3822
2022-02-23;MA048;929
2022-02-23;MA049;19546
2022-02-23;MA050;4299
2022-02-23;MA051;10899
2022-02-23;MA052;44177
2022-02-23;MA053;44172
2022-02-23;MA054;19979
2022-02-23;MA055;2082
2022-02-23;MA056;12511
2022-02-23;MA057;39135
2022-02-23;MA058;1710
2022-02-23;MA059;28452
2022-02-23;MA061;3510
2022-02-23;MA062;38533
2022-02-23;MA063;31603
2022-02-23;MA064;13050
2022-02-23;MA065;28225
2022-02-23;MA066;16881
2022-02-23;MA067;14585
2022-02-23;MA068;2274
2022-02-23;MA069;35570
2022-02-23;MA070;24643
2022-02-23;MA071;8982
2022-02-23;MA072;47060
2022-02-23;MA073;35954
2022-02-23;MA076;38786
2022-02-23;MA077;3146
2022-02-23;MA078;5188
2022-02-24;MA002;27243
2022-02-24;MA004;23100
2022-02-24;MA005;9262
2022-02-24;MA007;11218
2022-02-24;MA009;15046
2022-02-24;MA010;24471
2022-02-24;MA011;49212
2022-02-24;MA014;44861
2022-02-24;MA015;31381
2022-02-24;MA017;2174
2022-02-24;MA019;144
2022-02-24;MA020;46374
2022-02-24;MA021;28715
2022-02-24;MA022;2860
2022-02-24;MA025;24098
2022-02-24;MA026;24118
2022-02-24;MA029;13364
2022-02-24;MA030;10150
2022-02-24;MA031;19817
2022-02-24;MA032;27611
2022-02-24;MA033;19726
2022-02-24;MA037;6046
2022-02-24;MA039;6104
2022-02-24;MA040;1456
2022-02-24;MA041;44831
2022-02-24;MA042;1253
2022-02-24;MA043;45044
2022-02-24;MA044;13883
2022-02-24;MA045;21077
2022-02-24;MA046;3669
2022-02-24;MA047;21204
2022-02-24;MA048;37231
2022-02-24;MA049;3646
2022-02-24;MA050;10730
2022-02-24;MA051;17372
2022-02-24;MA052;49032
2022-02-24;MA053;11568
2022-02-24;MA054;11103
2022-02-24;MA055;17298
2022-02-24;MA056;23926
2022-02-24;MA057;9494
2022-02-24;MA058;44805
2022-02-24;MA059;9596
2022-02-24;MA061;36368
2022-02-24;MA062;29315
2022-02-24;MA063;7202
2022-02-24;MA064;22469
2022-02-24;MA065;31719
2022-02-24;MA066;11134
2022-02-24;MA067;1405
2022-02-24;MA068;42108
2022-02-24;MA069;10906
2022-02-24;MA070;39494
2022-02-24;MA071;27478
2022-02-24;MA072;37023
2022-02-24;MA073;1060
2022-02-24;MA076;7185
2022-02-24;MA077;35338
2022-02-24;MA078;43335
2022-02-25;MA002;39523
2022-02-25;MA004;44271
2022-02-25;MA005;26379
2022-02-25;MA007;46200
2022-02-25;MA009;26996
2022-02-25;MA010;24223
2022-02-25;MA011;18236
2022-02-25;MA014;13207
2022-02-25;MA015;23845
2022-02-25;MA017;2507
2022-02-25;MA019;4782
2022-02-25;MA020;20825
2022-02-25;MA021;36949
2022-02-25;MA022;28521
2022-02-25;MA025;45263
2022-02-25;MA026;18099
2022-02-25;MA029;31927
2022-02-25;MA030;34639
2022-02-25;MA031;24938
2022-02-25;MA032;34040
2022-02-25;MA033;1350
2022-02-25;MA037;15152
2022-02-25;MA039;18592
2022-02-25;MA040;2798
2022-02-25;MA041;32057
2022-02-25;MA042;22530
2022-02-25;MA043;5358
2022-02-25;MA044;43076
2022-02-25;MA045;1990
2022-02-25;MA046;4399
2022-02-25;MA047;32895
2022-02-25;MA048;41032
2022-02-25;MA049;9796
2022-02-25;MA050;38999
2022-02-25;MA051;1696
2022-02-25;MA052;35258
2022-02-25;MA053;26227
2022-02-25;MA054;46807
2022-02-25;MA055;26480
2022-02-25;MA056;556
2022-02-25;MA057;15519
2022-02-25;MA058;12222
2022-02-25;MA059;30220
2022-02-25;MA061;14476
2022-02-25;MA062;15254
2022-02-25;MA063;33613
2022-02-25;MA064;43581
2022-02-25;MA065;20448
2022-02-25;MA066;41376
2022-02-25;MA067;12325
2022-02-25;MA068;19731
2022-02-25;MA069;33555
2022-02-25;MA070;8342
2022-02-25;MA071;49724
2022-02-25;MA072;7343
2022-02-25;MA073;387
2022-02-25;MA076;46247
2022-02-25;MA077;34113
2022-02-25;MA078;3237
2022-02-26;MA002;24561
2022-02-26;MA004;20428
2022-02-26;MA005;19033
2022-02-26;MA007;19190
2022-02-26;MA009;23976
2022-02-26;MA010;22337
2022-02-26;MA011;34003
2022-02-26;MA014;33757
2022-02-26;MA015;39766
2022-02-26;MA017;16829
2022-02-26;MA019;22621
2022-02-26;MA020;13738
2022-02-26;MA021;33097
2022-02-26;MA022;33156
2022-02-26;MA025;17945
2022-02-26;MA026;6127
2022-02-26;MA029;21893
2022-02-26;MA030;189
2022-02-26;MA031;7606
2022-02-26;MA032;30513
2022-02-26;MA033;43032
2022-02-26;MA037;766
2022-02-26;MA039;46770
2022-02-26;MA040;41448
2022-02-26;MA041;10184
2022-02-26;MA042;3809
2022-02-26;MA043;997
2022-02-26;MA044;49012
2022-02-26;MA045;20577
2022-02-26;MA046;46791
2022-02-26;MA047;4080
2022-02-26;MA048;34343
2022-02-26;MA049;14157
2022-02-26;MA050;41884
2022-02-26;MA051;37797
2022-02-26;MA052;5546
2022-02-26;MA053;24483
2022-02-26;MA054;37533
2022-02-26;MA055;23740
2022-02-26;MA056;47350
2022-02-26;MA057;9066
2022-02-26;MA058;40370
2022-02-26;MA059;10864
2022-02-26;MA061;44655
2022-02-26;MA062;30880
2022-02-26;MA063;10045
2022-02-26;MA064;22931
2022-02-26;MA065;2088
2022-02-26;MA066;20968
2022-02-26;MA067;23162
2022-02-26;MA068;3847
2022-02-26;MA069;20531
2022-02-26;MA070;46162
2022-02-26;MA071;3862
2022-02-26;MA072;22204
2022-02-26;MA073;47048
2022-02-26;MA076;43406
2022-02-26;MA077;21083
2022-02-26;MA078;3988
2022-02-27;MA002;40869
2022-02-27;MA004;5197
2022-02-27;MA005;49674
2022-02-27;MA007;38408
2022-02-27;MA009;5784
2022-02-27;MA010;36309
2022-02-27;MA011;37308
2022-02-27;MA014;32619
2022-02-27;MA015;42073
2022-02-27;MA017;3319
2022-02-27;MA019;9718
2022-02-27;MA020;10210
2022-02-27;MA021;30096
2022-02-27;MA022;40604
2022-02-27;MA025;20598
2022-02-27;MA026;30057
2022-02-27;MA029;19059
2022-02-27;MA030;44983
2022-02-27;MA031;29610
2022-02-27;MA032;12397
2022-02-27;MA033;15821
2022-02-27;MA037;21079
2022-02-27;MA039;35027
2022-02-27;MA040;3706
2022-02-27;MA041;41191
2022-02-27;MA042;3132
2022-02-27;MA043;48885
2022-02-27;MA044;47616
2022-02-27;MA045;49471
2022-02-27;MA046;16746
2022-02-27;MA047;9160
2022-02-27;MA048;11924
2022-02-27;MA049;17830
2022-02-27;MA050;10797
2022-02-27;MA051;12575
2022-02-27;MA052;40710
2022-02-27;MA053;3625
2022-02-27;MA054;39013
2022-02-27;MA055;8727
2022-02-27;MA056;18726
2022-02-27;MA057;15933
2022-02-27;MA058;25337
2022-02-27;MA059;49990
2022-02-27;MA061;13860
2022-02-27;MA062;38000
2022-02-27;MA063;36205
2022-02-27;MA064;39781
2022-02-27;MA065;28591
2022-02-27;MA066;27221
2022-02-27;MA067;33345
2022-02-27;MA068;16128
2022-02-27;MA069;7157
2022-02-27;MA070;24882
2022-02-27;MA071;49916
2022-02-27;MA072;46387
2022-02-27;MA073;49798
2022-02-27;MA076;17452
2022-02-27;MA077;13022
2022-02-27;MA078;15274
2022-02-28;MA002;27148
2022-02-28;MA004;9736
2022-02-28;MA005;1566
2022-02-28;MA007;8440
2022-02-28;MA009;42570
2022-02-28;MA010;23316
2022-02-28;MA011;43065
2022-02-28;MA014;4495
2022-02-28;MA015;11117
2022-02-28;MA017;20363
2022-02-28;MA019;35584
2022-02-28;MA020;20832
2022-02-28;MA021;7012
2022-02-28;MA022;22839
2022-02-28;MA025;8343
2022-02-28;MA026;32533
2022-02-28;MA029;796
2022-02-28;MA030;43246
2022-02-28;MA031;22156
2022-02-28;MA032;36989
2022-02-28;MA033;11421
2022-02-28;MA037;35784
2022-02-28;MA039;42680
2022-02-28;MA040;41309
2022-02-28;MA041;38681
2022-02-28;MA042;37841
2022-02-28;MA043;5434
2022-02-28;MA044;2377
2022-02-28;MA045;30879
2022-02-28;MA046;22999
2022-02-28;MA047;35514
2022-02-28;MA048;13668
2022-02-28;MA049;21797
2022-02-28;MA050;25504
2022-02-28;MA051;43073
2022-02-28;MA052;48491
2022-02-28;MA053;33684
2022-02-28;MA054;3488
2022-02-28;MA055;48464
2022-02-28;MA056;7656
2022-02-28;MA057;18865
2022-02-28;MA058;11199
2022-02-28;MA059;13642
2022-02-28;MA061;19720
2022-02-28;MA062;39845
2022-02-28;MA063;23682
2022-02-28;MA064;20018
2022-02-28;MA065;19897
2022-02-28;MA066;8695
2022-02-28;MA067;33635
2022-02-28;MA068;48959
2022-02-28;MA069;7975
2022-02-28;MA070;15162
2022-02-28;MA071;12803
2022-02-28;MA072;41592
2022-02-28;MA073;15108
2022-02-28;MA076;22259
2022-02-28;MA077;6767
2022-02-28;MA078;41463
2022-03-01;MA002;8148
2022-03-01;MA004;31718
2022-03-01;MA005;8342
2022-03-01;MA007;2917
2022-03-01;MA009;5976
2022-03-01;MA010;4973
2022-03-01;MA011;36306
2022-03-01;MA014;46290
2022-03-01;MA015;24833
2022-03-01;MA017;42015
2022-03-01;MA019;45940
2022-03-01;MA020;45871
2022-03-01;MA021;30090
2022-03-01;MA022;40479
2022-03-01;MA025;34987
2022-03-01;MA026;12865
2022-03-01;MA029;34319
2022-03-01;MA030;22726
2022-03-01;MA031;46011
2022-03-01;MA032;44182
2022-03-01;MA033;39034
2022-03-01;MA037;7876
2022-03-01;MA039;46338
2022-03-01;MA040;43233
2022-03-01;MA041;7751
2022-03-01;MA042;45652
2022-03-01;MA043;23594
2022-03-01;MA044;8457
2022-03-01;MA045;41020
2022-03-01;MA046;44752
2022-03-01;MA047;26394
2022-03-01;MA048;5543
2022-03-01;MA049;42495
2022-03-01;MA050;31297
2022-03-01;MA051;31833
2022-03-01;MA052;15853
2022-03-01;MA053;31944
2022-03-01;MA054;7467
2022-03-01;MA055;1912
2022-03-01;MA056;6306
2022-03-01;MA057;41374
2022-03-01;MA058;33251
2022-03-01;MA059;31141
2022-03-01;MA061;38587
2022-03-01;MA062;9673
2022-03-01;MA063;28869
2022-03-01;MA064;11229
2022-03-01;MA065;22288
2022-03-01;MA066;45086
2022-03-01;MA067;23669
2022-03-01;MA068;40508
2022-03-01;MA069;35787
2022-03-01;MA070;44660
2022-03-01;MA071;19551
2022-03-01;MA072;31902
2022-03-01;MA073;7967
2022-03-01;MA076;49613
2022-03-01;MA077;2701
2022-03-01;MA078;21960
2022-03-02;MA002;30129
2022-03-02;MA004;44782
2022-03-02;MA005;34540
2022-03-02;MA007;43225
2022-03-02;MA009;36484
2022-03-02;MA010;3494
2022-03-02;MA011;34551
2022-03-02;MA014;30603
2022-03-02;MA015;24991
2022-03-02;MA017;28277
2022-03-02;MA019;27783
2022-03-02;MA020;20037
2022-03-02;MA021;16022
2022-03-02;MA022;18668
2022-03-02;MA025;15328
2022-03-02;MA026;43848
2022-03-02;MA029;9115
2022-03-02;MA030;40389
2022-03-02;MA031;37803
2022-03-02;MA032;23158
2022-03-02;MA033;36181
2022-03-02;MA037;25918
2022-03-02;MA039;6231
2022-03-02;MA040;19742
2022-03-02;MA041;1146
2022-03-02;MA042;31465
2022-03-02;MA043;43027
2022-03-02;MA044;17090
2022-03-02;MA045;14792
2022-03-02;MA046;27171
2022-03-02;MA047;21240
2022-03-02;MA048;43435
2022-03-02;MA049;33277
2022-03-02;MA050;25817
2022-03-02;MA051;8685
2022-03-02;MA052;10803
2022-03-02;MA053;4396
2022-03-02;MA054;12131
2022-03-02;MA055;11558
2022-03-02;MA056;27382
2022-03-02;MA057;23659
2022-03-02;MA058;35325
2022-03-02;MA059;35728
2022-03-02;MA061;25494
2022-03-02;MA062;45606
2022-03-02;MA063;6666
2022-03-02;MA064;30199
2022-03-02;MA065;15151
2022-03-02;MA066;30218
2022-03-02;MA067;46128
2022-03-02;MA068;11149
2022-03-02;MA069;45534
2022-03-02;MA070;31150
2022-03-02;MA071;47655
2022-03-02;MA072;49355
2022-03-02;MA073;40007
2022-03-02;MA076;41928
2022-03-02;MA077;34926
2022-03-02;MA078;14269
2022-03-03;MA002;270
2022-03-03;MA004;19977
2022-03-03;MA005;47765
2022-03-03;MA007;47137
2022-03-03;MA009;20273
2022-03-03;MA010;17000
2022-03-03;MA011;5457
2022-03-03;MA014;46721
2022-03-03;MA015;35033
2022-03-03;MA017;14192
2022-03-03;MA019;48583
2022-03-03;MA020;14021
2022-03-03;MA021;37966
2022-03-03;MA022;9619
2022-03-03;MA025;836
2022-03-03;MA026;13471
2022-03-03;MA029;49343
2022-03-03;MA030;6824
2022-03-03;MA031;42966
2022-03-03;MA032;48105
2022-03-03;MA033;11369
2022-03-03;MA037;20008
2022-03-03;MA039;33884
2022-03-03;MA040;35509
2022-03-03;MA041;37740
2022-03-03;MA042;17148
2022-03-03;MA043;18155
2022-03-03;MA044;4822
2022-03-03;MA045;8991
2022-03-03;MA046;28274
2022-03-03;MA047;19710
2022-03-03;MA048;28009
2022-03-03;MA049;42445
2022-03-03;MA050;30238
2022-03-03;MA051;11534
2022-03-03;MA052;21306
2022-03-03;MA053;18347
2022-03-03;MA054;8193
2022-03-03;MA055;46804
2022-03-03;MA056;18242
2022-03-03;MA057;29420
2022-03-03;MA058;6727
2022-03-03;MA059;45281
2022-03-03;MA061;28947
2022-03-03;MA062;14559
2022-03-03;MA063;42404
2022-03-03;MA064;18272
2022-03-03;MA065;7090
2022-03-03;MA066;44815
2022-03-03;MA067;29501
2022-03-03;MA068;24818
2022-03-03;MA069;12449
2022-03-03;MA070;30945
2022-03-03;MA071;30883
2022-03-03;MA072;21709
2022-03-03;MA073;22962
2022-03-03;MA076;43855
2022-03-03;MA077;11205
2022-03-03;MA078;5038
2022-03-04;MA002;15730
2022-03-04;MA004;4959
2022-03-04;MA005;2860
2022-03-04;MA007;13453
2022-03-04;MA009;951
2022-03-04;MA010;28087
2022-03-04;MA011;48044
2022-03-04;MA014;23441
2022-03-04;MA015;15741
2022-03-04;MA017;7063
2022-03-04;MA019;22210
2022-03-04;MA020;9856
2022-03-04;MA021;37504
2022-03-04;MA022;34430
2022-03-04;MA025;18904
2022-03-04;MA026;25559
2022-03-04;MA029;8873
2022-03-04;MA030;25110
2022-03-04;MA031;13628
2022-03-04;MA032;44832
2022-03-04;MA033;23326
2022-03-04;MA037;9202
2022-03-04;MA039;32172
2022-03-04;MA040;19952
2022-03-04;MA041;30787
2022-03-04;MA042;21454
2022-03-04;MA043;44627
2022-03-04;MA044;3901
2022-03-04;MA045;37152
2022-03-04;MA046;2071
2022-03-04;MA047;28440
2022-03-04;MA048;21599
2022-03-04;MA049;36395
2022-03-04;MA050;28984
2022-03-04;MA051;26731
2022-03-04;MA052;38026
2022-03-04;MA053;43007
2022-03-04;MA054;23315
2022-03-04;MA055;7331
2022-03-04;MA056;18927
2022-03-04;MA057;8786
2022-03-04;MA058;48641
2022-03-04;MA059;47573
2022-03-04;MA061;32095
2022-03-04;MA062;49834
2022-03-04;MA063;621
2022-03-04;MA064;35774
2022-03-04;MA065;1114
2022-03-04;MA066;42350
2022-03-04;MA067;34493
2022-03-04;MA068;21429
2022-03-04;MA069;35531
2022-03-04;MA070;24101
2022-03-04;MA071;39881
2022-03-04;MA072;21061
2022-03-04;MA073;45082
2022-03-04;MA076;10037
2022-03-04;MA077;40013
2022-03-04;MA078;17238
2022-03-05;MA002;16666
2022-03-05;MA004;40397
2022-03-05;MA005;36891
2022-03-05;MA007;9974
2022-03-05;MA009;3308
